ID,Age,Gender,Education_Status,Employment_Status,Working_Week (Yearly),Industry_Status,Occupation_Status,Race,Hispanic_Origin,Martial_Status,Household_Summary,Citizenship,Birth_Country,Birth_Country (Father),Birth_Country (Mother),Tax_Status,Income
TRAIN_10530,36,0,High,Full-Time,52,Manufacturing (Non-durable),Craft & Repair,White, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),0
TRAIN_10532,41,1,High,Full-Time,52,Retail,Management,White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),755
TRAIN_10533,57,0,High,Children or Armed Forces,52,Wholesale,Handlers/Cleaners,White, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),1050
TRAIN_10534,40,1,High,Children or Armed Forces,36,Education,Transportation,White, All other,Divorced,Householder,Native,US,US,US,Head of Household (HOH),1545
TRAIN_10535,32,1,,Full-Time,52,Retail,Services,White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),225
TRAIN_10536,27,0,High,Full-Time,52,Retail,Admin Support (include Clerical),Black, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),0
TRAIN_10540,24,0,,Full-Time,52,Business & Repair,Services,White, All other,Single,Nonrelative of householder,Native,US,US,US,Single,650
TRAIN_10541,41,1,,Children or Armed Forces,36,Public Administration,Admin Support (include Clerical),White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),1525
TRAIN_10542,62,1,,Choice Part-Time,52,Hospitals,Management,White, All other,Widowed,Householder,Native,US,US,US,Single,2466
TRAIN_10543,32,1,,Children or Armed Forces,0,Not in universe or children,Unknown,White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),0
TRAIN_10544,49,1,High,Full-Time,52,Finance Insurance & Real Estate,Admin Support (include Clerical),White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),830
TRAIN_10545,54,0,,Children or Armed Forces,52,Manufacturing (Durable),Machine Operators & Inspectors,White, All other,Divorced,Householder,Native,US,US,US,Single,1857
TRAIN_10546,55,1,Elementary(1-6),Full-Time,48,Wholesale,Machine Operators & Inspectors,White, Chicano,Separated,Householder,Native,US,Mexico,Mexico,Head of Household (HOH),600
TRAIN_10548,67,0,,Children or Armed Forces,52,Retail,Professional,White, All other,Married,Householder,Native,US,US,Canada,Married Filling Jointly one over 65 & one under 65 (MFJ),0
TRAIN_10549,49,1,High,Part-Time (Usually Part-Time),52,Other professional services,Admin Support (include Clerical),White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),1700
TRAIN_10551,37,1,,Full-Time,52,Wholesale,Admin Support (include Clerical),Black, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),0
TRAIN_10553,60,0,,Part-Time (Usually Part-Time),52,Manufacturing (Non-durable),Machine Operators & Inspectors,White, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),1000
TRAIN_10554,47,1,,Children or Armed Forces,52,Retail,Services,White, All other,Widowed,Child 18 or older,Native,US,US,US,Head of Household (HOH),610
TRAIN_10555,34,1,,Full-Time,52,Business & Repair,Admin Support (include Clerical),White, All other,Single,Householder,Native,US,Italy,US,Single,800
TRAIN_10556,35,1,High,Full-Time,50,Manufacturing (Non-durable),Machine Operators & Inspectors,White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),1175
TRAIN_10557,24,0,High,Children or Armed Forces,52,Medical (except Hospitals),Technicians & Support,White, All other,Single,Child 18 or older,Native,US,US,US,Single,650
TRAIN_10558,25,1,,Full-Time,52,Finance Insurance & Real Estate,Sales,White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),500
TRAIN_10559,48,1,,Children or Armed Forces,52,Hospitals,Services,White, All other,Divorced,Householder,Native,US,US,US,Head of Household (HOH),2200
TRAIN_10560,46,0,Elementary(1-6),Children or Armed Forces,52,Medical (except Hospitals),Services,Black, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),1000
TRAIN_10561,33,0,High,Full-Time,52,Business & Repair,Craft & Repair,White, Central or South American,Married,Householder,Foreign-born (Non-US Citizen),Honduras,Honduras,Honduras,Married Filling Jointly both under 65 (MFJ),1000
TRAIN_10563,30,1,,Children or Armed Forces,40,Retail,Sales,Black, All other,Married (Spouse Absent),Householder,Native,US,US,US,Single,500
TRAIN_10564,26,0,High,Children or Armed Forces,52,Entertainment,Services,White, All other,Single,Householder,Native,US,US,US,Head of Household (HOH),450
TRAIN_10565,48,1,,Part-Time (Usually Part-Time),52,Manufacturing (Non-durable),Machine Operators & Inspectors,Black, All other,Divorced,Householder,Native,US,US,US,Head of Household (HOH),0
TRAIN_10566,72,0,,Children or Armed Forces,0,Not in universe or children,Unknown,White, All other,Married,Householder,Native,US,US,US,Nonfiler,0
TRAIN_10567,35,0,High,Full-Time,52,Construction,Craft & Repair,White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),0
TRAIN_10568,45,0,High,Full-Time,52,Manufacturing (Durable),Craft & Repair,White, All other,Divorced,Householder,Native,US,US,US,Head of Household (HOH),1140
TRAIN_10569,38,0,,Full-Time,48,Construction,Craft & Repair,White, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),1356
TRAIN_10570,22,1,,Children or Armed Forces,52,Retail,Sales,White, All other,Single,Child 18 or older,Native,US,US,US,Single,1045
TRAIN_10571,34,1,,Full-Time,50,Retail,Professional,White, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),1117
TRAIN_10572,58,0,,Full-Time,48,Manufacturing (Durable),Machine Operators & Inspectors,White, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),700
TRAIN_10573,57,1,,Children or Armed Forces,0,Not in universe or children,Unknown,Black, All other,Widowed,Householder,Native,US,US,US,Nonfiler,0
TRAIN_10575,23,1,High,Full-Time,52,Retail,Craft & Repair,White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),800
TRAIN_10576,27,1,High,Children or Armed Forces,0,Not in universe or children,Unknown,White, All other,Single,Householder,Native,US,US,US,Nonfiler,0
TRAIN_10577,26,1,,Full-Time,52,Retail,Admin Support (include Clerical),White, All other,Single,Householder,Native,US,US,US,Head of Household (HOH),0
TRAIN_10578,34,0,High,Children or Armed Forces,20,Construction,Handlers/Cleaners,White, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),1388
TRAIN_10579,19,1,,Full-Time,40,Retail,Sales,White, All other,Single,Child 18 or older,Foreign-born (Non-US Citizen),Unknown,Unknown,Unknown,Single,500
TRAIN_10580,25,1,High,Children or Armed Forces,52,Finance Insurance & Real Estate,Admin Support (include Clerical),White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),760
TRAIN_10581,57,1,,Full-Time,52,Transportation,Technicians & Support,White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),0
TRAIN_10583,48,0,High,Choice Part-Time,52,Manufacturing (Durable),Machine Operators & Inspectors,White, All other,Widowed,Householder,Native,US,US,US,Single,1100
TRAIN_10584,48,1,,Seeking Part-Time,52,Manufacturing (Non-durable),Machine Operators & Inspectors,White, All other,Married,Spouse of householder,Native,US,Germany,US,Married Filling Jointly both under 65 (MFJ),0
TRAIN_10585,59,1,High,Full-Time,52,Medical (except Hospitals),Admin Support (include Clerical),White, All other,Divorced,Householder,Native,US,US,US,Single,0
TRAIN_10587,19,0,High,Children or Armed Forces,52,Transportation,Admin Support (include Clerical),White, Mexican-American,Single,Child 18 or older,Native,US,Mexico,Mexico,Single,500
TRAIN_10589,21,0,,Children or Armed Forces,52,Retail,Sales,Asian/Pacific, All other,Single,Child 18 or older,Foreign-born (Non-US Citizen),India,India,India,Single,680
TRAIN_10592,40,0,High,Choice Part-Time,52,Utilities & Sanitary,Transportation,White, Other Spanish,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),1957
TRAIN_10594,29,1,,Children or Armed Forces,52,Manufacturing (Durable),Machine Operators & Inspectors,White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),0
TRAIN_10595,74,0,,Children or Armed Forces,0,Not in universe or children,Unknown,White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both over 65 (MFJ),0
TRAIN_10596,17,0,High,Children or Armed Forces,52,Business & Repair,Handlers/Cleaners,White, Mexican (Mexicano),Single,Other relative of householder,Foreign-born (Non-US Citizen),El-Salvador,El-Salvador,El-Salvador,Single,450
TRAIN_10597,27,1,High,Choice Part-Time,50,Entertainment,Professional,White, All other,Single,Householder,Native,US,US,US,Single,1000
TRAIN_10598,19,0,,Children or Armed Forces,5,Construction,Craft & Repair,White, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),1050
TRAIN_10599,21,0,High,Children or Armed Forces,0,Not in universe or children,Unknown,White, Mexican-American,Single,Child 18 or older,Native,US,Mexico,Mexico,Nonfiler,0
TRAIN_10600,28,0,High,Children or Armed Forces,52,Construction,Craft & Repair,White, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),1200
TRAIN_10601,17,1,High,Full-Time,12,Public Administration,Admin Support (include Clerical),White, All other,Single,Child under 18 never married,Native,US,US,US,Single,500
TRAIN_10603,45,1,,Children or Armed Forces,52,Education,Services,White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),576
TRAIN_10604,32,1,High,Children or Armed Forces,52,Hospitals,Services,Black, All other,Single,Householder,Native,US,US,US,Single,0
TRAIN_10605,40,1,,Children or Armed Forces,52,Manufacturing (Durable),Management,White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),0
TRAIN_10606,38,1,,Full-Time,52,Education,Professional,White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),0
TRAIN_10607,18,0,High,Children or Armed Forces,0,Retail,Services,White, Mexican-American,Single,Child 18 or older,Native,US,US,US,Nonfiler,485
TRAIN_10608,40,1,,Full-Time,52,Manufacturing (Non-durable),Admin Support (include Clerical),White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),0
TRAIN_10609,34,1,High,Children or Armed Forces,40,Manufacturing (Durable),Admin Support (include Clerical),White, All other,Single,Nonrelative of householder,Native,US,Poland,Poland,Single,1325
TRAIN_10610,46,0,High,Full-Time,52,Manufacturing (Durable),Craft & Repair,White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),1400
TRAIN_10612,29,0,,Children or Armed Forces,52,Manufacturing (Durable),Management,Black, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),1200
TRAIN_10613,48,1,,Children or Armed Forces,52,Manufacturing (Non-durable),Admin Support (include Clerical),White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),0
TRAIN_10614,35,0,High,Children or Armed Forces,52,Retail,Services,White, All other,Divorced,Householder,Native,US,US,US,Single,300
TRAIN_10616,44,0,,Choice Part-Time,52,Manufacturing (Durable),Admin Support (include Clerical),White, All other,Divorced,Householder,Native,US,US,US,Single,1300
TRAIN_10617,27,0,,Children or Armed Forces,52,Manufacturing (Non-durable),Machine Operators & Inspectors,White, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),1300
TRAIN_10619,36,0,,Children or Armed Forces,52,Manufacturing (Non-durable),Professional,White, All other,Married,Householder,Native (Born Abroad),Germany,US,US,Married Filling Jointly both under 65 (MFJ),0
TRAIN_10620,27,1,High,Children or Armed Forces,52,Retail,Sales,White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),500
TRAIN_10621,28,0,High,Full-Time,52,Retail,Services,Black, All other,Divorced,Householder,Native,US,US,US,Single,0
TRAIN_10622,72,1,,Children or Armed Forces,0,Not in universe or children,Unknown,White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both over 65 (MFJ),0
TRAIN_10623,23,1,,Choice Part-Time,52,Communications,Admin Support (include Clerical),White, All other,Single,Nonrelative of householder,Native,US,US,US,Single,1266
TRAIN_10624,62,0,,Full-Time,52,Retail,Management,White, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),0
TRAIN_10627,17,1,High,Choice Part-Time,12,Retail,Sales,White, All other,Single,Child under 18 never married,Native,US,US,US,Single,550
TRAIN_10629,26,0,,Full-Time,50,Retail,Services,White, All other,Single,Householder,Foreign-born (Non-US Citizen),England,England,England,Single,295
TRAIN_10631,54,0,High,Children or Armed Forces,52,Entertainment,Transportation,White, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),1875
TRAIN_10632,19,1,High,Children or Armed Forces,35,Private Household Services,Private Household Services,White, All other,Single,Nonrelative of householder,Native,US,US,US,Single,0
TRAIN_10633,31,1,High,Full-Time,52,Retail,Management,White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),765
TRAIN_10634,37,0,,Children or Armed Forces,52,Public Administration,Management,White, All other,Single,Householder,Native,US,US,US,Single,0
TRAIN_10635,33,0,,Children or Armed Forces,52,Manufacturing (Durable),Machine Operators & Inspectors,White, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),0
TRAIN_10637,32,0,,Full-Time,52,Wholesale,Admin Support (include Clerical),White, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),900
TRAIN_10638,59,0,High,Children or Armed Forces,50,Transportation,Craft & Repair,White, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),1570
TRAIN_10639,31,1,,Choice Part-Time,52,Other professional services,Technicians & Support,White, Mexican-American,Married (Armed Force Spouse),Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),1000
TRAIN_10640,52,1,,Children or Armed Forces,22,Transportation,Admin Support (include Clerical),White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),600
TRAIN_10642,31,0,,Full-Time,52,Retail,Admin Support (include Clerical),Black, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),800
TRAIN_10643,23,0,High,Full-Time,45,Public Administration,Protective Services,White, All other,Single,Child 18 or older,Native,US,US,US,Single,1700
TRAIN_10645,21,1,,Choice Part-Time,50,Retail,Services,White, All other,Single,Child 18 or older,Native,US,US,US,Single,600
TRAIN_10646,42,1,High,Children or Armed Forces,52,Social Services,Services,White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),1100
